Bin Center (keV),det00,err00,det01,err01,det02,err02,det03,err03,det04,err04,det05,err05,det10,err10,det11,err11,det12,err12,det13,err13,det14,err14,det15,err15,all,err
56.5,5.63214e-07,1.56766e-07,8.04533e-07,1.67859e-07,0,0,5.38063e-07,1.44487e-07,6.30303e-07,1.53476e-07,4.96884e-07,1.41179e-07,5.78736e-07,1.52448e-07,7.22542e-07,1.57028e-07,4.97068e-07,1.36832e-07,3.33087e-07,1.37024e-07,5.89307e-07,1.66445e-07,6.41809e-07,1.49654e-07,6.98e-06,5.48341e-07
57.5,4.51745e-07,1.55554e-07,4.97068e-07,1.36832e-07,0,0,4.56073e-07,1.31748e-07,3.53584e-07,1.30748e-07,4.03719e-07,1.28044e-07,4.40941e-07,1.51949e-07,6.35427e-07,1.50801e-07,4.7657e-07,1.42842e-07,5.6881e-07,1.54499e-07,4.15077e-07,1.49313e-07,6.57337e-07,1.52051e-07,5.85088e-06,5.21532e-07
58.5,3.10941e-07,1.33397e-07,5.84183e-07,1.54244e-07,0,0,2.40847e-07,1.20505e-07,4.40699e-07,1.37884e-07,3.46784e-07,1.38207e-07,5.56689e-07,1.55799e-07,5.07317e-07,1.39493e-07,3.53584e-07,1.3664e-07,5.73934e-07,1.61886e-07,1.00438e-06,1.82906e-07,6.83216e-07,1.59363e-07,6.13601e-06,5.375e-07
59.5,3.93076e-07,1.39205e-07,5.2269e-07,1.44759e-07,0,0,5.94432e-07,1.48873e-07,5.89307e-07,1.48961e-07,5.9005e-07,1.53192e-07,4.685e-07,1.48409e-07,5.02193e-07,1.47811e-07,5.02193e-07,1.47811e-07,3.58709e-07,1.42197e-07,7.17418e-07,1.69183e-07,4.1407e-07,1.30941e-07,6.18734e-06,5.35408e-07
60.5,4.57611e-07,1.52085e-07,5.07317e-07,1.42289e-07,0,0,7.48164e-07,1.61561e-07,4.35575e-07,1.35094e-07,4.81357e-07,1.38594e-07,4.79524e-07,1.51248e-07,4.61197e-07,1.37502e-07,6.45676e-07,1.63179e-07,3.63833e-07,1.47544e-07,5.12441e-07,1.55431e-07,6.7804e-07,1.59447e-07,6.30709e-06,5.42018e-07
61.5,6.8055e-07,1.64271e-07,3.53584e-07,1.33727e-07,0,0,4.7657e-07,1.40057e-07,7.17418e-07,1.57112e-07,3.72663e-07,1.31756e-07,3.63777e-07,1.44151e-07,6.55925e-07,1.556e-07,7.99408e-07,1.65575e-07,6.20054e-07,1.6358e-07,4.7657e-07,1.56021e-07,6.88392e-07,1.66676e-07,6.769e-06,5.53859e-07
62.5,6.98151e-07,1.76102e-07,5.32939e-07,1.47277e-07,0,0,4.86819e-07,1.50714e-07,4.50948e-07,1.34802e-07,4.24422e-07,1.36745e-07,5.12594e-07,1.56577e-07,5.58561e-07,1.49489e-07,4.81695e-07,1.48166e-07,9.22394e-07,1.81899e-07,3.99704e-07,1.49577e-07,4.45126e-07,1.39269e-07,6.43255e-06,5.50295e-07
63.5,4.92812e-07,1.6448e-07,5.32939e-07,1.52532e-07,0,0,5.12441e-07,1.4494e-07,1.69106e-07,1.08342e-07,3.72663e-07,1.31756e-07,6.39365e-07,1.62947e-07,4.15077e-07,1.35482e-07,5.84183e-07,1.49049e-07,5.84183e-07,1.61724e-07,6.61049e-07,1.70035e-07,4.1407e-07,1.39845e-07,5.85658e-06,5.35348e-07
64.5,6.45349e-07,1.71045e-07,5.43188e-07,1.54923e-07,0,0,3.58709e-07,1.39399e-07,7.84035e-07,1.65813e-07,5.53819e-07,1.45754e-07,4.685e-07,1.54428e-07,5.84183e-07,1.51669e-07,6.61049e-07,1.65337e-07,7.84035e-07,1.77293e-07,3.63833e-07,1.42104e-07,4.96884e-07,1.49475e-07,6.80892e-06,5.65853e-07
65.5,4.98679e-07,1.57969e-07,4.81695e-07,1.4275e-07,0,0,3.9458e-07,1.32939e-07,2.81843e-07,1.35094e-07,2.58794e-07,1.33974e-07,4.51965e-07,1.60505e-07,3.33087e-07,1.34119e-07,5.99556e-07,1.63901e-07,3.84331e-07,1.47188e-07,6.20054e-07,1.61154e-07,2.69146e-07,1.27625e-07,4.97838e-06,5.2628e-07
66.5,8.38954e-07,1.85246e-07,3.89455e-07,1.38833e-07,0,0,4.30451e-07,1.40898e-07,6.71298e-07,1.55347e-07,3.41608e-07,1.32365e-07,5.84247e-07,1.66634e-07,5.89307e-07,1.54159e-07,4.15077e-07,1.38359e-07,5.27814e-07,1.65019e-07,5.89307e-07,1.61643e-07,4.3995e-07,1.47762e-07,6.30139e-06,5.54504e-07
67.5,5.74948e-07,1.78143e-07,2.71594e-07,1.32345e-07,0,0,6.86671e-07,1.69648e-07,6.04681e-07,1.61399e-07,2.74322e-07,1.2752e-07,4.29918e-07,1.58025e-07,8.35279e-07,1.74305e-07,2.30599e-07,1.27081e-07,5.89307e-07,1.61643e-07,7.12293e-07,1.73853e-07,6.62513e-07,1.67078e-07,6.40974e-06,5.7214e-07
68.5,3.46142e-07,1.50835e-07,5.02192e-07,1.53048e-07,0,0,6.09805e-07,1.53818e-07,5.89307e-07,1.59187e-07,3.31256e-07,1.295e-07,6.83459e-07,1.7042e-07,3.38211e-07,1.39775e-07,6.55925e-07,1.72412e-07,5.02192e-07,1.556e-07,5.43188e-07,1.57445e-07,3.46784e-07,1.49385e-07,5.95353e-06,5.58041e-07
69.5,5.80814e-07,1.72149e-07,6.66174e-07,1.62856e-07,0,0,4.15077e-07,1.4394e-07,4.04829e-07,1.38549e-07,1.19045e-07,1.14222e-07,3.63777e-07,1.44151e-07,6.91796e-07,1.62453e-07,3.99704e-07,1.4692e-07,6.40552e-07,1.7264e-07,7.02045e-07,1.69416e-07,4.24422e-07,1.53367e-07,5.90221e-06,5.55676e-07
70.5,6.16015e-07,1.83191e-07,5.79059e-07,1.56861e-07,0,0,6.66174e-07,1.60419e-07,2.66469e-07,1.43849e-07,5.64171e-07,1.58774e-07,6.00783e-07,1.69077e-07,4.7657e-07,1.48254e-07,3.68958e-07,1.36352e-07,3.9458e-07,1.49664e-07,3.89455e-07,1.44396e-07,5.2794e-07,1.54238e-07,5.91931e-06,5.59961e-07
71.5,5.28013e-07,1.70036e-07,5.32939e-07,1.52532e-07,0,0,2.71594e-07,1.35288e-07,5.94432e-07,1.54074e-07,4.19246e-07,1.45386e-07,4.90547e-07,1.59841e-07,3.43336e-07,1.42473e-07,5.02192e-07,1.556e-07,4.71446e-07,1.56105e-07,6.76422e-07,1.72107e-07,5.53819e-07,1.63921e-07,5.86799e-06,5.61961e-07
72.5,4.10677e-07,1.65938e-07,9.42892e-07,1.85897e-07,0,0,5.32939e-07,1.52532e-07,7.12293e-07,1.69261e-07,3.98543e-07,1.4297e-07,6.72436e-07,1.80967e-07,4.45824e-07,1.56525e-07,5.17566e-07,1.5279e-07,5.53437e-07,1.59763e-07,3.79207e-07,1.49927e-07,4.1407e-07,1.48215e-07,6.5352e-06,5.81667e-07
73.5,6.68817e-07,1.7949e-07,2.51096e-07,1.38549e-07,0,0,3.99704e-07,1.59763e-07,3.84331e-07,1.41734e-07,2.89849e-07,1.36353e-07,3.80312e-07,1.58888e-07,3.63833e-07,1.4485e-07,5.07317e-07,1.50365e-07,5.38063e-07,1.62453e-07,4.61197e-08,1.24577e-07,2.07035e-07,1.25722e-07,4.3625e-06,5.34192e-07
74.5,4.0481e-07,1.4969e-07,8.09657e-07,1.76922e-07,0,0,7.02045e-07,1.62291e-07,5.27815e-07,1.57695e-07,2.32915e-07,1.28358e-07,4.3543e-07,1.60789e-07,6.35427e-07,1.68093e-07,6.30303e-07,1.6342e-07,3.79207e-07,1.55093e-07,4.407e-07,1.48873e-07,5.12412e-07,1.46487e-07,6.25577e-06,5.67775e-07
