Bin Center (keV),det00,err00,det01,err01,det02,err02,det03,err03,det04,err04,det05,err05,det10,err10,det11,err11,det12,err12,det13,err13,det14,err14,det15,err15,all,err
661.5,7.29799e-08,5.807e-08,1.97214e-08,3.68954e-08,0,0,-1.47911e-08,3.91334e-08,4.93035e-09,3.78707e-08,5.47577e-08,5.19716e-08,-5.2879e-09,4.12998e-08,-4.93035e-09,2.7451e-08,4.43732e-08,5.19445e-08,-2.95821e-08,1.20768e-08,-3.45125e-08,2.99902e-08,5.47577e-08,5.19716e-08,1.69957e-07,1.50044e-07
662.5,4.26326e-15,4.34846e-08,1.47911e-08,3.72233e-08,0,0,5.91642e-08,5.12377e-08,-9.8607e-09,3.88216e-08,-4.97798e-09,2.77162e-08,4.23032e-08,4.7884e-08,-1.47911e-08,8.53962e-09,-4.93035e-09,3.85073e-08,-5.42339e-08,1.63521e-08,3.45125e-08,4.49176e-08,-9.95595e-09,3.91966e-08,5.48249e-08,1.36513e-07
663.5,4.26326e-15,4.34846e-08,0,3.81903e-08,0,0,-9.8607e-09,3.88216e-08,-1.47911e-08,3.91334e-08,1.42109e-15,3.85592e-08,4.23032e-08,4.7884e-08,-2.46518e-08,2.91683e-08,-4.43732e-08,1.47911e-08,-1.97214e-08,2.87486e-08,4.93035e-09,3.78707e-08,-9.95595e-09,2.81597e-08,-8.77198e-08,1.29275e-07
664.5,-7.29799e-08,2.0241e-08,-1.97214e-08,2.87486e-08,0,0,-4.93035e-09,2.7451e-08,2.46518e-08,3.65645e-08,2.98679e-08,4.56239e-08,-1.05758e-08,4.1637e-08,4.93035e-09,2.65508e-08,-4.43732e-08,1.47911e-08,1.97214e-08,4.57222e-08,2.46518e-08,3.65645e-08,-1.99119e-08,2.90263e-08,-6.57898e-08,1.21607e-07
665.5,2.80692e-08,5.1757e-08,4.93035e-09,2.65508e-08,0,0,9.8607e-09,3.75484e-08,4.93035e-09,3.78707e-08,4.48018e-08,5.24462e-08,3.70153e-08,3.84965e-08,-9.8607e-09,2.78903e-08,9.8607e-09,4.62508e-08,-4.93035e-09,3.85073e-08,4.93035e-09,3.78707e-08,-9.95595e-09,2.81597e-08,1.26097e-07,1.41592e-07
666.5,-5.61384e-08,3.5505e-08,-3.94428e-08,3.03927e-08,0,0,5.91642e-08,5.12377e-08,-1.47911e-08,2.83227e-08,-2.48899e-08,2.94501e-08,7.40306e-08,5.44423e-08,3.94428e-08,4.46462e-08,4.93035e-09,3.78707e-08,1.97214e-08,3.68954e-08,8.3816e-08,5.68596e-08,3.98238e-08,4.50775e-08,2.08334e-07,1.5233e-07
667.5,5.05245e-08,5.91454e-08,-9.8607e-09,4.72903e-08,0,0,1.97214e-08,3.68954e-08,-2.46518e-08,2.91683e-08,-2.98679e-08,1.21935e-08,7.93185e-08,5.41848e-08,4.93035e-09,3.78707e-08,4.93035e-08,4.40984e-08,-1.47911e-08,2.83227e-08,0,3.81903e-08,3.48458e-08,3.62402e-08,1.64474e-07,1.44013e-07
668.5,6.17522e-08,4.98969e-08,2.95821e-08,3.62305e-08,0,0,0,2.70046e-08,1.97214e-08,3.68954e-08,-2.48899e-08,4.01337e-08,6.87427e-08,6.18933e-08,1.47911e-08,3.72233e-08,2.46518e-08,4.54556e-08,3.45125e-08,4.49176e-08,-3.94428e-08,1.39451e-08,-4.48018e-08,3.10874e-08,1.48027e-07,1.44326e-07
669.5,-3.3683e-08,1.3751e-08,2.95821e-08,5.26417e-08,0,0,3.94428e-08,4.46462e-08,3.94428e-08,4.46462e-08,1.99119e-08,3.72518e-08,-1.58637e-08,3.03767e-08,3.45125e-08,4.49176e-08,3.45125e-08,4.49176e-08,-2.46518e-08,1.10246e-08,4.93035e-09,3.78707e-08,1.49339e-08,3.75829e-08,1.64474e-07,1.40848e-07
670.5,3.3683e-08,5.14517e-08,-6.40946e-08,1.77766e-08,0,0,-2.46518e-08,2.91683e-08,-5.91642e-08,1.70792e-08,1.99119e-08,3.72518e-08,-3.70153e-08,1.39905e-08,3.45125e-08,3.58935e-08,-3.45125e-08,1.30445e-08,-4.93035e-08,3.11823e-08,4.93035e-09,3.78707e-08,-3.98238e-08,3.06863e-08,-2.41229e-07,1.10197e-07
