Bin Center (keV),det00,err00,det01,err01,det02,err02,det03,err03,det04,err04,det05,err05,det10,err10,det11,err11,det12,err12,det13,err13,det14,err14,det15,err15,all,err
57.5,2.37018e-07,1.32497e-07,3.36295e-07,1.26202e-07,0,0,4.08728e-07,1.3402e-07,2.94905e-07,1.27047e-07,2.24715e-07,1.23336e-07,6.06666e-07,1.652e-07,6.20852e-07,1.47248e-07,3.156e-07,1.32816e-07,6.26026e-07,1.67569e-07,8.58845e-07,1.80267e-07,7.78664e-07,1.64513e-07,5.8154e-06,5.31781e-07
58.5,5.09589e-07,1.52688e-07,7.19154e-07,1.66125e-07,0,0,3.77685e-07,1.34617e-07,6.20852e-07,1.52604e-07,5.12142e-07,1.47996e-07,5.2318e-07,1.58012e-07,5.74288e-07,1.50751e-07,3.46642e-07,1.35213e-07,4.60465e-07,1.50039e-07,8.3815e-07,1.73765e-07,3.65815e-07,1.33236e-07,6.38543e-06,5.46266e-07
59.5,3.79229e-07,1.40971e-07,6.7259e-07,1.56928e-07,0,0,8.12281e-07,1.67089e-07,4.70813e-07,1.3873e-07,6.48016e-07,1.53788e-07,4.39694e-07,1.47361e-07,3.156e-07,1.26625e-07,6.82937e-07,1.6908e-07,2.58688e-07,1.39787e-07,6.00157e-07,1.63117e-07,6.21886e-07,1.48824e-07,6.46604e-06,5.46751e-07
60.5,7.52533e-07,1.77071e-07,2.63862e-07,1.21225e-07,0,0,5.27724e-07,1.40551e-07,6.82937e-07,1.56757e-07,3.97171e-07,1.3866e-07,5.06482e-07,1.52322e-07,4.3977e-07,1.42161e-07,8.64019e-07,1.71048e-07,5.63941e-07,1.61219e-07,5.32898e-07,1.59214e-07,8.98861e-07,1.83876e-07,6.99576e-06,5.62826e-07
61.5,6.39949e-07,1.66757e-07,4.75987e-07,1.47066e-07,0,0,4.19075e-07,1.45327e-07,5.79462e-07,1.47973e-07,4.86012e-07,1.36975e-07,4.39694e-07,1.53538e-07,7.24327e-07,1.61136e-07,5.53593e-07,1.5374e-07,8.64019e-07,1.80193e-07,2.48341e-07,1.3708e-07,3.39686e-07,1.33747e-07,6.28754e-06,5.48597e-07
62.5,3.08124e-07,1.46108e-07,5.58767e-07,1.51017e-07,0,0,5.01855e-07,1.49324e-07,1.60387e-07,1.05904e-07,3.13556e-07,1.3117e-07,5.17614e-07,1.5811e-07,5.63941e-07,1.50929e-07,4.55292e-07,1.41878e-07,4.91508e-07,1.52165e-07,6.46721e-07,1.69633e-07,3.81493e-07,1.35975e-07,5.36054e-06,5.26739e-07
63.5,7.8216e-07,1.82442e-07,6.26026e-07,1.62707e-07,0,0,4.34596e-07,1.4505e-07,6.10505e-07,1.50128e-07,4.12849e-07,1.35371e-07,5.73271e-07,1.57127e-07,4.75987e-07,1.38634e-07,7.1398e-07,1.68604e-07,7.81239e-07,1.81377e-07,3.46642e-07,1.43846e-07,7.99568e-07,1.69098e-07,7.12819e-06,5.71796e-07
64.5,5.56993e-07,1.68224e-07,5.17377e-07,1.51725e-07,0,0,4.19075e-07,1.42537e-07,3.77685e-07,1.46062e-07,4.7556e-07,1.48641e-07,4.67522e-07,1.61886e-07,3.51816e-07,1.32108e-07,6.41547e-07,1.6733e-07,6.36373e-07,1.64994e-07,6.77764e-07,1.69159e-07,6.27112e-08,1.13054e-07,5.64843e-06,5.50136e-07
65.5,5.8662e-07,1.67702e-07,3.82859e-07,1.3747e-07,0,0,3.82859e-07,1.31499e-07,3.9838e-07,1.37178e-07,1.82908e-07,1.20876e-07,4.34128e-07,1.56634e-07,6.26026e-07,1.65156e-07,3.156e-07,1.29757e-07,5.53593e-07,1.66287e-07,4.65639e-07,1.55213e-07,4.59882e-07,1.43309e-07,5.20508e-06,5.31345e-07
66.5,7.28831e-07,1.86157e-07,2.43167e-07,1.21666e-07,0,0,5.53593e-07,1.58878e-07,8.27803e-07,1.69238e-07,3.50138e-07,1.39543e-07,6.7902e-07,1.74945e-07,7.34675e-07,1.68287e-07,4.03554e-07,1.45603e-07,5.07029e-07,1.59634e-07,6.77764e-07,1.69159e-07,6.06208e-07,1.64762e-07,6.85757e-06,5.79198e-07
